SAPCE3 Personal consumption expenditures (PCE) by state by type of product 1/,,,,
SAPCE3 Personal consumption expenditures (PCE) by state by type of product 1/,,,,
State or DC,,,,
GeoFips,GeoName,LineCode,Description,2021
36000,New York,48,    Household consumption expenditures (for services),690881
36000,New York,49,      Housing and utilities,187454.2
36000,New York,50,        Housing,168123.4
36000,New York,51,          Rental of tenant-occupied nonfarm housing,56757.4
36000,New York,52,          Imputed rental of owner-occupied nonfarm housing,110386.6
36000,New York,53,          Rental value of farm dwellings,784.3
36000,New York,54,          Group housing,195.1
36000,New York,55,        Household utilities,19330.8
36000,New York,56,          Water supply and sanitation,3701
36000,New York,57,          Electricity and gas,15629.8
36000,New York,58,            Electricity,10997.8
36000,New York,59,            Natural gas,4632
36000,New York,60,      Health care,178635.7
36000,New York,61,        Outpatient services,74087.4
36000,New York,62,          Physician services,34702.2
36000,New York,63,          Dental services,8092
36000,New York,64,          Paramedical services,31293.2
36000,New York,65,        Hospital and nursing home services,104548.3
36000,New York,66,          Hospitals,90108.5
36000,New York,67,          Nursing homes,14439.8
36000,New York,68,      Transportation services,30294.8
36000,New York,69,        Motor vehicle services,18175.2
36000,New York,70,          Motor vehicle maintenance and repair,9843.6
36000,New York,71,          Other motor vehicle services,8331.6
36000,New York,72,        Public transportation,12119.6
36000,New York,73,          Ground transportation,6391.2
36000,New York,74,          Air transportation,5479.2
36000,New York,75,          Water transportation,249.2
36000,New York,76,      Recreation services,32135.4
36000,New York,77,"        Membership clubs, sports centers, parks, theaters, and museums",10091.7
36000,New York,78,"        Audio-video, photographic, and information processing equipment services",10893.2
36000,New York,79,        Gambling,8345.8
36000,New York,80,        Other recreational services,2804.8
36000,New York,81,      Food services and accommodations,66216
36000,New York,82,        Food services,57652.6
36000,New York,83,          Purchased meals and beverages,56469.3
36000,New York,84,          Food furnished to employees (including military),1183.3
36000,New York,85,        Accommodations,8563.4
36000,New York,86,      Financial services and insurance,100760.3
36000,New York,87,        Financial services,73947
36000,New York,88,          Financial services furnished without payment,31934.3
36000,New York,89,"          Financial service charges, fees, and commissions",42012.7
36000,New York,90,        Insurance,26813.3
36000,New York,91,          Life insurance,7087.6
36000,New York,92,          Net household insurance,759.6
36000,New York,93,          Net health insurance,13632.5
36000,New York,94,          Net motor vehicle and other transportation insurance,5333.6
36000,New York,95,      Other services,95384.6
36000,New York,96,        Communication,19002.3
36000,New York,97,          Telecommunication services,11919.2
36000,New York,98,          Postal and delivery services,924.4
36000,New York,99,          Internet access,6158.7
36000,New York,100,        Education services,19300.5
36000,New York,101,          Higher education,11222.9
36000,New York,102,"          Nursery, elementary, and secondary schools",3986
36000,New York,103,          Commercial and vocational schools,4091.6
36000,New York,104,        Professional and other services,20728.5
36000,New York,105,        Personal care and clothing services,8407.3
36000,New York,106,        Social services and religious activities,21365.3
36000,New York,107,        Household maintenance,4169.8
36000,New York,108,        Net foreign travel,2410.8
36000,New York,109,          Foreign travel by U.S. residents,8224.3
36000,New York,110,          Less: Expenditures in the United States by nonresidents,5813.5
36000,New York,111,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),39179.7
36000,New York,112,      Gross output of nonprofit institutions,151738.4
36000,New York,113,      Less: Receipts from sales of goods and services by nonprofit institutions,112558.7
37000,North Carolina,1,Personal consumption expenditures,463814.9
37000,North Carolina,2,  Goods,177855
37000,North Carolina,3,    Durable goods,68918.6
37000,North Carolina,4,      Motor vehicles and parts,24382.9
37000,North Carolina,5,        New motor vehicles,11351.1
37000,North Carolina,6,        Net purchases of used motor vehicles,9333.6
37000,North Carolina,7,        Motor vehicle parts and accessories,3698.2
37000,North Carolina,8,      Furnishings and durable household equipment,16675.9
37000,North Carolina,9,        Furniture and furnishings,11678.8
37000,North Carolina,10,        Household appliances,2223.1
37000,North Carolina,11,"        Glassware, tableware, and household utensils",1331.1
37000,North Carolina,12,        Tools and equipment for house and garden,1443
37000,North Carolina,13,      Recreational goods and vehicles,19828.7
37000,North Carolina,14,"        Video, audio, photographic, and information processing equipment and media",13106.5
37000,North Carolina,15,"        Sporting equipment, supplies, guns, and ammunition",3244.6
37000,North Carolina,16,        Sports and recreational vehicles,2580.8
37000,North Carolina,17,        Recreational books,556.4
37000,North Carolina,18,        Musical instruments,340.4
37000,North Carolina,19,      Other durable goods,8031
37000,North Carolina,20,        Jewelry and watches,2944.9
37000,North Carolina,21,        Therapeutic appliances and equipment,2895.7
37000,North Carolina,22,        Educational books,279.4
37000,North Carolina,23,        Luggage and similar personal items,998.4
37000,North Carolina,24,        Telephone and related communication equipment,912.5
37000,North Carolina,25,    Nondurable goods,108936.3
37000,North Carolina,26,      Food and beverages purchased for off-premises consumption,38305.9
37000,North Carolina,27,        Food and nonalcoholic beverages purchased for off-premises consumption,32514.3
37000,North Carolina,28,        Alcoholic beverages purchased for off-premises consumption,5777.7
37000,North Carolina,29,        Food produced and consumed on farms,13.9
37000,North Carolina,30,      Clothing and footwear,14018.1
37000,North Carolina,31,        Garments,10790.2
37000,North Carolina,32,          Women's and girls' clothing,6556.7
37000,North Carolina,33,          Men's and boys' clothing,3562
37000,North Carolina,34,          Children's and infants' clothing,671.5
37000,North Carolina,35,        Other clothing materials and footwear,3227.9
37000,North Carolina,36,      Gasoline and other energy goods,12017.8
37000,North Carolina,37,"        Motor vehicle fuels, lubricants, and fluids",10793.8
37000,North Carolina,38,        Fuel oil and other fuels,1224
37000,North Carolina,39,      Other nondurable goods,44594.5
37000,North Carolina,40,        Pharmaceutical and other medical products,19236.5
37000,North Carolina,41,        Recreational items,7689.2
37000,North Carolina,42,        Household supplies,6554.2
37000,North Carolina,43,        Personal care products,5411.4
37000,North Carolina,44,        Tobacco,3473.4
37000,North Carolina,45,"        Magazines, newspapers, and stationery",2229.7
37000,North Carolina,47,  Services,285959.9
37000,North Carolina,48,    Household consumption expenditures (for services),283718.3
37000,North Carolina,49,      Housing and utilities,77547
37000,North Carolina,50,        Housing,65647
37000,North Carolina,51,          Rental of tenant-occupied nonfarm housing,13658.1
37000,North Carolina,52,          Imputed rental of owner-occupied nonfarm housing,51658.2
37000,North Carolina,53,          Rental value of farm dwellings,307.3
37000,North Carolina,54,          Group housing,23.3
37000,North Carolina,55,        Household utilities,11900
37000,North Carolina,56,          Water supply and sanitation,3158.9
37000,North Carolina,57,          Electricity and gas,8741.1
37000,North Carolina,58,            Electricity,7239.1
37000,North Carolina,59,            Natural gas,1502.1
37000,North Carolina,60,      Health care,75746.7
37000,North Carolina,61,        Outpatient services,33018.9
37000,North Carolina,62,          Physician services,17284.4
37000,North Carolina,63,          Dental services,4539.7
37000,North Carolina,64,          Paramedical services,11194.8
37000,North Carolina,65,        Hospital and nursing home services,42727.8
37000,North Carolina,66,          Hospitals,37423.9
37000,North Carolina,67,          Nursing homes,5303.9
37000,North Carolina,68,      Transportation services,11059.1
37000,North Carolina,69,        Motor vehicle services,7778.1
37000,North Carolina,70,          Motor vehicle maintenance and repair,5389.8
37000,North Carolina,71,          Other motor vehicle services,2388.2
37000,North Carolina,72,        Public transportation,3281
37000,North Carolina,73,          Ground transportation,551.5
37000,North Carolina,74,          Air transportation,2712.7
37000,North Carolina,75,          Water transportation,16.8
37000,North Carolina,76,      Recreation services,15646.3
37000,North Carolina,77,"        Membership clubs, sports centers, parks, theaters, and museums",3260.6
37000,North Carolina,78,"        Audio-video, photographic, and information processing equipment services",5045.1
37000,North Carolina,79,        Gambling,4683.3
37000,North Carolina,80,        Other recreational services,2657.3
37000,North Carolina,81,      Food services and accommodations,31144.5
37000,North Carolina,82,        Food services,28006
37000,North Carolina,83,          Purchased meals and beverages,27212.1
37000,North Carolina,84,          Food furnished to employees (including military),793.9
37000,North Carolina,85,        Accommodations,3138.5
37000,North Carolina,86,      Financial services and insurance,33689.7
37000,North Carolina,87,        Financial services,19210
37000,North Carolina,88,          Financial services furnished without payment,9624.4
37000,North Carolina,89,"          Financial service charges, fees, and commissions",9585.5
37000,North Carolina,90,        Insurance,14479.7
37000,North Carolina,91,          Life insurance,2534
37000,North Carolina,92,          Net household insurance,397.2
37000,North Carolina,93,          Net health insurance,8854.1
37000,North Carolina,94,          Net motor vehicle and other transportation insurance,2694.4
37000,North Carolina,95,      Other services,38885
37000,North Carolina,96,        Communication,7993.3
37000,North Carolina,97,          Telecommunication services,5602
37000,North Carolina,98,          Postal and delivery services,373
37000,North Carolina,99,          Internet access,2018.3
37000,North Carolina,100,        Education services,7528.6
37000,North Carolina,101,          Higher education,4493.1
37000,North Carolina,102,"          Nursery, elementary, and secondary schools",1275.4
37000,North Carolina,103,          Commercial and vocational schools,1760
37000,North Carolina,104,        Professional and other services,6631.4
37000,North Carolina,105,        Personal care and clothing services,5918.3
37000,North Carolina,106,        Social services and religious activities,6902.6
37000,North Carolina,107,        Household maintenance,3306.4
37000,North Carolina,108,        Net foreign travel,604.4
37000,North Carolina,109,          Foreign travel by U.S. residents,2151.9
37000,North Carolina,110,          Less: Expenditures in the United States by nonresidents,1547.6
37000,North Carolina,111,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),2241.6
37000,North Carolina,112,      Gross output of nonprofit institutions,33549.2
37000,North Carolina,113,      Less: Receipts from sales of goods and services by nonprofit institutions,31307.7
38000,North Dakota,1,Personal consumption expenditures,37338.5
38000,North Dakota,2,  Goods,12800.2
38000,North Dakota,3,    Durable goods,5328.1
38000,North Dakota,4,      Motor vehicles and parts,1868.6
38000,North Dakota,5,        New motor vehicles,772.8
38000,North Dakota,6,        Net purchases of used motor vehicles,842.8
38000,North Dakota,7,        Motor vehicle parts and accessories,253
38000,North Dakota,8,      Furnishings and durable household equipment,1261.8
38000,North Dakota,9,        Furniture and furnishings,858.2
38000,North Dakota,10,        Household appliances,217.4
38000,North Dakota,11,"        Glassware, tableware, and household utensils",94.1
38000,North Dakota,12,        Tools and equipment for house and garden,92.1
38000,North Dakota,13,      Recreational goods and vehicles,1624.4
38000,North Dakota,14,"        Video, audio, photographic, and information processing equipment and media",890.6
38000,North Dakota,15,"        Sporting equipment, supplies, guns, and ammunition",417
38000,North Dakota,16,        Sports and recreational vehicles,289.8
38000,North Dakota,17,        Recreational books,8.7
38000,North Dakota,18,        Musical instruments,18.4
38000,North Dakota,19,      Other durable goods,573.2
38000,North Dakota,20,        Jewelry and watches,219.1
38000,North Dakota,21,        Therapeutic appliances and equipment,207.5
38000,North Dakota,22,        Educational books,32.6
38000,North Dakota,23,        Luggage and similar personal items,73.6
38000,North Dakota,24,        Telephone and related communication equipment,40.3
38000,North Dakota,25,    Nondurable goods,7472.1
38000,North Dakota,26,      Food and beverages purchased for off-premises consumption,2598.6
38000,North Dakota,27,        Food and nonalcoholic beverages purchased for off-premises consumption,2208.2
38000,North Dakota,28,        Alcoholic beverages purchased for off-premises consumption,375.4
38000,North Dakota,29,        Food produced and consumed on farms,15
38000,North Dakota,30,      Clothing and footwear,1138.3
38000,North Dakota,31,        Garments,890.3
38000,North Dakota,32,          Women's and girls' clothing,492.9
38000,North Dakota,33,          Men's and boys' clothing,328.9
38000,North Dakota,34,          Children's and infants' clothing,68.6
38000,North Dakota,35,        Other clothing materials and footwear,248
38000,North Dakota,36,      Gasoline and other energy goods,728.7
38000,North Dakota,37,"        Motor vehicle fuels, lubricants, and fluids",680.5
38000,North Dakota,38,        Fuel oil and other fuels,48.2
38000,North Dakota,39,      Other nondurable goods,3006.5
38000,North Dakota,40,        Pharmaceutical and other medical products,1330.1
38000,North Dakota,41,        Recreational items,668.7
38000,North Dakota,42,        Household supplies,369.5
38000,North Dakota,43,        Personal care products,193.2
38000,North Dakota,44,        Tobacco,309.5
38000,North Dakota,45,"        Magazines, newspapers, and stationery",135.5
38000,North Dakota,47,  Services,24538.3
38000,North Dakota,48,    Household consumption expenditures (for services),23125.2
38000,North Dakota,49,      Housing and utilities,5162.7
38000,North Dakota,50,        Housing,4294.5
38000,North Dakota,51,          Rental of tenant-occupied nonfarm housing,1113
38000,North Dakota,52,          Imputed rental of owner-occupied nonfarm housing,2867.1
38000,North Dakota,53,          Rental value of farm dwellings,311.3
38000,North Dakota,54,          Group housing,3.1
38000,North Dakota,55,        Household utilities,868.3
38000,North Dakota,56,          Water supply and sanitation,251.4
38000,North Dakota,57,          Electricity and gas,616.8
38000,North Dakota,58,            Electricity,457
38000,North Dakota,59,            Natural gas,159.8
38000,North Dakota,60,      Health care,7708.6
38000,North Dakota,61,        Outpatient services,3190.3
38000,North Dakota,62,          Physician services,1811.1
38000,North Dakota,63,          Dental services,388
38000,North Dakota,64,          Paramedical services,991.3
38000,North Dakota,65,        Hospital and nursing home services,4518.3
38000,North Dakota,66,          Hospitals,3901.6
38000,North Dakota,67,          Nursing homes,616.7
38000,North Dakota,68,      Transportation services,1151
38000,North Dakota,69,        Motor vehicle services,712.7
38000,North Dakota,70,          Motor vehicle maintenance and repair,533.3
38000,North Dakota,71,          Other motor vehicle services,179.3
38000,North Dakota,72,        Public transportation,438.4
38000,North Dakota,73,          Ground transportation,91.6
38000,North Dakota,74,          Air transportation,346.8
38000,North Dakota,75,          Water transportation,(L)
38000,North Dakota,76,      Recreation services,974.2
38000,North Dakota,77,"        Membership clubs, sports centers, parks, theaters, and museums",241.8
38000,North Dakota,78,"        Audio-video, photographic, and information processing equipment services",377.3
38000,North Dakota,79,        Gambling,250.3
38000,North Dakota,80,        Other recreational services,104.9
38000,North Dakota,81,      Food services and accommodations,2313.5
38000,North Dakota,82,        Food services,1771
38000,North Dakota,83,          Purchased meals and beverages,1697.5
38000,North Dakota,84,          Food furnished to employees (including military),73.5
38000,North Dakota,85,        Accommodations,542.5
38000,North Dakota,86,      Financial services and insurance,3054.1
38000,North Dakota,87,        Financial services,1898.5
38000,North Dakota,88,          Financial services furnished without payment,807.2
38000,North Dakota,89,"          Financial service charges, fees, and commissions",1091.2
38000,North Dakota,90,        Insurance,1155.6
38000,North Dakota,91,          Life insurance,240
38000,North Dakota,92,          Net household insurance,43.3
38000,North Dakota,93,          Net health insurance,508.9
38000,North Dakota,94,          Net motor vehicle and other transportation insurance,363.4
38000,North Dakota,95,      Other services,2761
38000,North Dakota,96,        Communication,556.4
38000,North Dakota,97,          Telecommunication services,361.3
38000,North Dakota,98,          Postal and delivery services,43.9
38000,North Dakota,99,          Internet access,151.3
38000,North Dakota,100,        Education services,572.5
38000,North Dakota,101,          Higher education,345.4
38000,North Dakota,102,"          Nursery, elementary, and secondary schools",133.7
38000,North Dakota,103,          Commercial and vocational schools,93.4
38000,North Dakota,104,        Professional and other services,354.3
38000,North Dakota,105,        Personal care and clothing services,315.5
38000,North Dakota,106,        Social services and religious activities,572.1
38000,North Dakota,107,        Household maintenance,274.7
38000,North Dakota,108,        Net foreign travel,115.5
38000,North Dakota,109,          Foreign travel by U.S. residents,156.7
38000,North Dakota,110,          Less: Expenditures in the United States by nonresidents,41.2
38000,North Dakota,111,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),1413.1
38000,North Dakota,112,      Gross output of nonprofit institutions,4364.5
38000,North Dakota,113,      Less: Receipts from sales of goods and services by nonprofit institutions,2951.4
39000,Ohio,1,Personal consumption expenditures,519370.2
39000,Ohio,2,  Goods,187199.7
39000,Ohio,3,    Durable goods,69002.1
39000,Ohio,4,      Motor vehicles and parts,24363.8
39000,Ohio,5,        New motor vehicles,11854.8
39000,Ohio,6,        Net purchases of used motor vehicles,9084.5
39000,Ohio,7,        Motor vehicle parts and accessories,3424.5
39000,Ohio,8,      Furnishings and durable household equipment,16631.9
39000,Ohio,9,        Furniture and furnishings,11125.6
39000,Ohio,10,        Household appliances,2435.8
39000,Ohio,11,"        Glassware, tableware, and household utensils",1414.6
39000,Ohio,12,        Tools and equipment for house and garden,1655.9
39000,Ohio,13,      Recreational goods and vehicles,19629.1
39000,Ohio,14,"        Video, audio, photographic, and information processing equipment and media",9302.5
39000,Ohio,15,"        Sporting equipment, supplies, guns, and ammunition",4634.4
39000,Ohio,16,        Sports and recreational vehicles,4640.5
39000,Ohio,17,        Recreational books,853
39000,Ohio,18,        Musical instruments,198.8
39000,Ohio,19,      Other durable goods,8377.3
39000,Ohio,20,        Jewelry and watches,3127.6
39000,Ohio,21,        Therapeutic appliances and equipment,3007.7
39000,Ohio,22,        Educational books,302.5
39000,Ohio,23,        Luggage and similar personal items,1055.7
39000,Ohio,24,        Telephone and related communication equipment,883.9
39000,Ohio,25,    Nondurable goods,118197.7
39000,Ohio,26,      Food and beverages purchased for off-premises consumption,43004.9
39000,Ohio,27,        Food and nonalcoholic beverages purchased for off-premises consumption,37854
39000,Ohio,28,        Alcoholic beverages purchased for off-premises consumption,5133
39000,Ohio,29,        Food produced and consumed on farms,17.9
39000,Ohio,30,      Clothing and footwear,14167
39000,Ohio,31,        Garments,11123.3
39000,Ohio,32,          Women's and girls' clothing,6480.8
39000,Ohio,33,          Men's and boys' clothing,3830.1
39000,Ohio,34,          Children's and infants' clothing,812.3
39000,Ohio,35,        Other clothing materials and footwear,3043.7
39000,Ohio,36,      Gasoline and other energy goods,13335
39000,Ohio,37,"        Motor vehicle fuels, lubricants, and fluids",12719.9
39000,Ohio,38,        Fuel oil and other fuels,615.1
39000,Ohio,39,      Other nondurable goods,47690.8
39000,Ohio,40,        Pharmaceutical and other medical products,18336.4
39000,Ohio,41,        Recreational items,9331.4
39000,Ohio,42,        Household supplies,6309
39000,Ohio,43,        Personal care products,5108.4
39000,Ohio,44,        Tobacco,4407.6
39000,Ohio,45,"        Magazines, newspapers, and stationery",4198
39000,Ohio,47,  Services,332170.5
39000,Ohio,48,    Household consumption expenditures (for services),309460.4
39000,Ohio,49,      Housing and utilities,80066.5
39000,Ohio,50,        Housing,66050.7
39000,Ohio,51,          Rental of tenant-occupied nonfarm housing,13575.5
39000,Ohio,52,          Imputed rental of owner-occupied nonfarm housing,51502.7
39000,Ohio,53,          Rental value of farm dwellings,913.2
39000,Ohio,54,          Group housing,59.3
39000,Ohio,55,        Household utilities,14015.8
39000,Ohio,56,          Water supply and sanitation,4312.8
39000,Ohio,57,          Electricity and gas,9703
39000,Ohio,58,            Electricity,6657.3
39000,Ohio,59,            Natural gas,3045.7
39000,Ohio,60,      Health care,98075
39000,Ohio,61,        Outpatient services,39588.7
39000,Ohio,62,          Physician services,22929.4
39000,Ohio,63,          Dental services,4202.1
39000,Ohio,64,          Paramedical services,12457.2
39000,Ohio,65,        Hospital and nursing home services,58486.3
39000,Ohio,66,          Hospitals,50727.1
39000,Ohio,67,          Nursing homes,7759.1
39000,Ohio,68,      Transportation services,11221.5
39000,Ohio,69,        Motor vehicle services,9169.7
39000,Ohio,70,          Motor vehicle maintenance and repair,5937.1
39000,Ohio,71,          Other motor vehicle services,3232.5
39000,Ohio,72,        Public transportation,2051.8
39000,Ohio,73,          Ground transportation,616.8
39000,Ohio,74,          Air transportation,1414.1
39000,Ohio,75,          Water transportation,20.9
39000,Ohio,76,      Recreation services,15563.7
39000,Ohio,77,"        Membership clubs, sports centers, parks, theaters, and museums",5068.8
39000,Ohio,78,"        Audio-video, photographic, and information processing equipment services",4864.1
39000,Ohio,79,        Gambling,3781.7
39000,Ohio,80,        Other recreational services,1849.1
39000,Ohio,81,      Food services and accommodations,31757
39000,Ohio,82,        Food services,29597.4
39000,Ohio,83,          Purchased meals and beverages,28782.9
39000,Ohio,84,          Food furnished to employees (including military),814.5
39000,Ohio,85,        Accommodations,2159.6
39000,Ohio,86,      Financial services and insurance,36115.5
39000,Ohio,87,        Financial services,21614.5
39000,Ohio,88,          Financial services furnished without payment,11327.8
39000,Ohio,89,"          Financial service charges, fees, and commissions",10286.8
39000,Ohio,90,        Insurance,14501
39000,Ohio,91,          Life insurance,3861.7
39000,Ohio,92,          Net household insurance,403.2
39000,Ohio,93,          Net health insurance,7813.7
39000,Ohio,94,          Net motor vehicle and other transportation insurance,2422.4
39000,Ohio,95,      Other services,36661.3
39000,Ohio,96,        Communication,6870.1
39000,Ohio,97,          Telecommunication services,4355.8
39000,Ohio,98,          Postal and delivery services,521.9
39000,Ohio,99,          Internet access,1992.4
39000,Ohio,100,        Education services,9841.1
39000,Ohio,101,          Higher education,6567.9
39000,Ohio,102,"          Nursery, elementary, and secondary schools",1751.7
39000,Ohio,103,          Commercial and vocational schools,1521.5
39000,Ohio,104,        Professional and other services,6180.3
39000,Ohio,105,        Personal care and clothing services,2962
39000,Ohio,106,        Social services and religious activities,7032.3
39000,Ohio,107,        Household maintenance,2864.2
39000,Ohio,108,        Net foreign travel,911.3
39000,Ohio,109,          Foreign travel by U.S. residents,1805.9
39000,Ohio,110,          Less: Expenditures in the United States by nonresidents,894.6
39000,Ohio,111,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),22710
39000,Ohio,112,      Gross output of nonprofit institutions,67725.5
39000,Ohio,113,      Less: Receipts from sales of goods and services by nonprofit institutions,45015.4
40000,Oklahoma,1,Personal consumption expenditures,154084
40000,Oklahoma,2,  Goods,58577.4
40000,Oklahoma,3,    Durable goods,22767.6
40000,Oklahoma,4,      Motor vehicles and parts,10308.9
40000,Oklahoma,5,        New motor vehicles,5171.4
40000,Oklahoma,6,        Net purchases of used motor vehicles,4002.5
40000,Oklahoma,7,        Motor vehicle parts and accessories,1135
40000,Oklahoma,8,      Furnishings and durable household equipment,5025.1
40000,Oklahoma,9,        Furniture and furnishings,3145.5
40000,Oklahoma,10,        Household appliances,949.8
40000,Oklahoma,11,"        Glassware, tableware, and household utensils",287
40000,Oklahoma,12,        Tools and equipment for house and garden,642.8
40000,Oklahoma,13,      Recreational goods and vehicles,4734.3
40000,Oklahoma,14,"        Video, audio, photographic, and information processing equipment and media",2197.9
40000,Oklahoma,15,"        Sporting equipment, supplies, guns, and ammunition",844.2
40000,Oklahoma,16,        Sports and recreational vehicles,1528.7
40000,Oklahoma,17,        Recreational books,68.9
40000,Oklahoma,18,        Musical instruments,94.6
40000,Oklahoma,19,      Other durable goods,2699.3
40000,Oklahoma,20,        Jewelry and watches,1185.7
40000,Oklahoma,21,        Therapeutic appliances and equipment,782.6
40000,Oklahoma,22,        Educational books,108.7
40000,Oklahoma,23,        Luggage and similar personal items,214.4
40000,Oklahoma,24,        Telephone and related communication equipment,407.9
40000,Oklahoma,25,    Nondurable goods,35809.7
40000,Oklahoma,26,      Food and beverages purchased for off-premises consumption,10987.4
40000,Oklahoma,27,        Food and nonalcoholic beverages purchased for off-premises consumption,9412.1
40000,Oklahoma,28,        Alcoholic beverages purchased for off-premises consumption,1561.6
40000,Oklahoma,29,        Food produced and consumed on farms,13.7
40000,Oklahoma,30,      Clothing and footwear,5290.4
40000,Oklahoma,31,        Garments,4095.2
40000,Oklahoma,32,          Women's and girls' clothing,2392.4
40000,Oklahoma,33,          Men's and boys' clothing,1416.6
40000,Oklahoma,34,          Children's and infants' clothing,286.1
40000,Oklahoma,35,        Other clothing materials and footwear,1195.2
40000,Oklahoma,36,      Gasoline and other energy goods,5360.3
40000,Oklahoma,37,"        Motor vehicle fuels, lubricants, and fluids",5121.7
40000,Oklahoma,38,        Fuel oil and other fuels,238.6
40000,Oklahoma,39,      Other nondurable goods,14171.6
40000,Oklahoma,40,        Pharmaceutical and other medical products,6206.7
40000,Oklahoma,41,        Recreational items,3027.3
40000,Oklahoma,42,        Household supplies,1833.6
40000,Oklahoma,43,        Personal care products,1278
40000,Oklahoma,44,        Tobacco,1273
40000,Oklahoma,45,"        Magazines, newspapers, and stationery",553
40000,Oklahoma,47,  Services,95506.7
40000,Oklahoma,48,    Household consumption expenditures (for services),93439.1
40000,Oklahoma,49,      Housing and utilities,25170.7
40000,Oklahoma,50,        Housing,20386.4
40000,Oklahoma,51,          Rental of tenant-occupied nonfarm housing,3958.2
40000,Oklahoma,52,          Imputed rental of owner-occupied nonfarm housing,15872.2
40000,Oklahoma,53,          Rental value of farm dwellings,525.7
40000,Oklahoma,54,          Group housing,30.3
40000,Oklahoma,55,        Household utilities,4784.2
40000,Oklahoma,56,          Water supply and sanitation,1457.4
40000,Oklahoma,57,          Electricity and gas,3326.8
40000,Oklahoma,58,            Electricity,2533.2
40000,Oklahoma,59,            Natural gas,793.6
40000,Oklahoma,60,      Health care,27419.2
40000,Oklahoma,61,        Outpatient services,10635.2
40000,Oklahoma,62,          Physician services,5383.7
40000,Oklahoma,63,          Dental services,1414.5
40000,Oklahoma,64,          Paramedical services,3837
40000,Oklahoma,65,        Hospital and nursing home services,16784
40000,Oklahoma,66,          Hospitals,14972.3
40000,Oklahoma,67,          Nursing homes,1811.7
40000,Oklahoma,68,      Transportation services,3409.9
40000,Oklahoma,69,        Motor vehicle services,2770.4
40000,Oklahoma,70,          Motor vehicle maintenance and repair,1696.9
40000,Oklahoma,71,          Other motor vehicle services,1073.5
40000,Oklahoma,72,        Public transportation,639.5
40000,Oklahoma,73,          Ground transportation,182.3
40000,Oklahoma,74,          Air transportation,455.7
40000,Oklahoma,75,          Water transportation,1.5
40000,Oklahoma,76,      Recreation services,4245.2
40000,Oklahoma,77,"        Membership clubs, sports centers, parks, theaters, and museums",846
40000,Oklahoma,78,"        Audio-video, photographic, and information processing equipment services",1517.3
40000,Oklahoma,79,        Gambling,1318.4
40000,Oklahoma,80,        Other recreational services,563.5
40000,Oklahoma,81,      Food services and accommodations,11620.1
40000,Oklahoma,82,        Food services,9830.7
40000,Oklahoma,83,          Purchased meals and beverages,9554.1
40000,Oklahoma,84,          Food furnished to employees (including military),276.6
40000,Oklahoma,85,        Accommodations,1789.4
40000,Oklahoma,86,      Financial services and insurance,10727.7
40000,Oklahoma,87,        Financial services,8108.5
40000,Oklahoma,88,          Financial services furnished without payment,3893.3
40000,Oklahoma,89,"          Financial service charges, fees, and commissions",4215.1
40000,Oklahoma,90,        Insurance,2619.2
40000,Oklahoma,91,          Life insurance,729.2
40000,Oklahoma,92,          Net household insurance,115.9
40000,Oklahoma,93,          Net health insurance,1132.9
40000,Oklahoma,94,          Net motor vehicle and other transportation insurance,641.2
40000,Oklahoma,95,      Other services,10846.3
40000,Oklahoma,96,        Communication,2598.5
40000,Oklahoma,97,          Telecommunication services,1687.3
40000,Oklahoma,98,          Postal and delivery services,158.7
40000,Oklahoma,99,          Internet access,752.5
40000,Oklahoma,100,        Education services,2567.8
40000,Oklahoma,101,          Higher education,1643.4
40000,Oklahoma,102,"          Nursery, elementary, and secondary schools",505.8
40000,Oklahoma,103,          Commercial and vocational schools,418.6
40000,Oklahoma,104,        Professional and other services,1951.5
40000,Oklahoma,105,        Personal care and clothing services,932.2
40000,Oklahoma,106,        Social services and religious activities,1866
40000,Oklahoma,107,        Household maintenance,1004.2
40000,Oklahoma,108,        Net foreign travel,-73.9
40000,Oklahoma,109,          Foreign travel by U.S. residents,463.6
40000,Oklahoma,110,          Less: Expenditures in the United States by nonresidents,537.5
40000,Oklahoma,111,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),2067.5
40000,Oklahoma,112,      Gross output of nonprofit institutions,16050.8
40000,Oklahoma,113,      Less: Receipts from sales of goods and services by nonprofit institutions,13983.3
41000,Oregon,1,Personal consumption expenditures,202876.8
41000,Oregon,2,  Goods,72074.9
41000,Oregon,3,    Durable goods,29773.9
41000,Oregon,4,      Motor vehicles and parts,8916.3
41000,Oregon,5,        New motor vehicles,4193.4
41000,Oregon,6,        Net purchases of used motor vehicles,3536.1
41000,Oregon,7,        Motor vehicle parts and accessories,1186.7
41000,Oregon,8,      Furnishings and durable household equipment,7207.9
41000,Oregon,9,        Furniture and furnishings,4450.4
41000,Oregon,10,        Household appliances,1227.4
41000,Oregon,11,"        Glassware, tableware, and household utensils",844
41000,Oregon,12,        Tools and equipment for house and garden,686.2
41000,Oregon,13,      Recreational goods and vehicles,10437.4
41000,Oregon,14,"        Video, audio, photographic, and information processing equipment and media",5702.4
